samples,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52
0.0,-0.8300402760505676,3.98485803604126,-1.808412313461304,2.354568719863892,2.2055470943450928,3.04659104347229,-2.302490234375,-0.1731571853160858,0.8481440544128418,-1.277521729469299,0.8276785016059875,0.0484182760119438,1.1433647871017456,-1.359262466430664,1.113361954689026,0.1805780380964279,0.949110507965088,0.3861168026924133,-0.2721456289291382,-0.7276430130004883,0.5848012566566467,-0.565036416053772,0.4772576689720154,0.3253753185272217,0.1437335610389709,0.0560117587447166,-1.118687629699707,-0.8182730674743652,-1.026263952255249,-1.278564214706421,-1.300062656402588,-0.2242757827043533,0.5529519319534302,-0.5781351923942566,0.5080915093421936,-0.5205837488174438,-0.4026342928409576,0.5872077941894531,0.589155375957489,0.0431265793740749,0.5201221704483032,0.9503976106643676,0.2473368793725967,-0.1027341187000274,0.5497317314147949,-0.4652613699436188,-0.0390143431723117,-0.0231975112110376,0.2865646779537201,0.0259282626211643,0.6596435904502869,0.2058784961700439
0.0,-0.0405094176530838,4.223048210144043,-0.90617573261261,2.0213091373443604,3.1760776042938232,2.073761224746704,-1.643446922302246,0.6226621270179749,1.003509759902954,-2.081554889678955,0.1741256266832351,-1.1670255661010742,0.8901618719100952,-1.0710666179656982,-1.0426100492477417,-0.8735843300819397,0.4813576340675354,0.2723627388477325,0.3104461431503296,-0.6082924604415894,0.5607709884643555,0.2907901704311371,2.00747013092041,0.3187019824981689,0.9605984687805176,-0.0779683291912078,0.5536827445030212,0.1383221000432968,-0.4575792253017425,-1.053218126296997,-0.4912749230861664,0.3241908848285675,0.9376717805862428,-0.4543851613998413,0.2494571357965469,-0.2482754439115524,-0.6469639539718628,0.0688256695866584,0.8213956952095032,0.426848828792572,0.8807399868965149,0.4684922099113464,0.0051909615285694,-0.6964204907417297,0.0023006191477179,-0.5279768705368042,0.0262555014342069,0.2680773735046386,0.0173218119889497,-0.1535308361053466,-0.6843519806861877,-1.0411549806594849
0.0,-0.045339860022068,4.104750633239746,-0.9305855631828308,1.880062222480774,1.6952224969863892,2.06426215171814,-2.1677279472351074,0.4595364034175873,1.2885831594467163,0.2082029283046722,1.0370885133743286,-0.2028741836547851,0.2080988883972168,0.3081029951572418,-0.7073055505752563,-0.0627586767077446,-0.8747607469558716,-0.056199874728918,0.991890013217926,0.3779421150684356,0.8604162931442261,-0.1628990173339843,1.7139281034469604,0.7836211919784546,-0.2360331118106842,-0.938073992729187,0.3012001812458038,0.6935412883758545,0.9950979351997375,0.7426868081092834,-1.935711026191712,0.573137640953064,0.3974765241146087,0.042447168380022,-0.0872246995568275,-0.0962261036038398,0.8480740189552307,-0.4037013351917267,0.7213548421859741,-0.1321548223495483,0.2991307973861694,0.6311902403831482,-0.2231567054986953,-0.7917757630348206,-0.6174538731575012,0.945561707019806,0.8103731274604797,0.2760357558727264,0.8717603087425232,-0.265109121799469,-0.5868164300918579,0.0484171845018863
0.0,0.2499655485153198,4.160435199737549,-0.6289435625076294,1.4136439561843872,2.772761583328247,0.4986405670642853,-1.5243592262268066,0.0281294267624616,2.096982955932617,1.2284386157989502,0.7990821003913879,-3.020996332168579,0.8758662939071655,-0.4481739401817322,-0.9503917694091796,-0.1142495572566986,-0.1079979166388511,-0.6082155704498291,-0.2097498327493667,-0.4213743209838867,-0.0789460912346839,-0.1268476992845535,1.340888500213623,-0.6988056302070618,-1.2307546138763428,-1.1869205236434937,0.2735373973846435,-0.8442310690879822,-0.1427399665117263,-0.5195226073265076,-0.1737203150987625,-0.0538481660187244,-0.1350879669189453,-0.3583842813968658,0.2770167291164398,-0.7323566675186157,-0.6876778602600098,-0.0950432568788528,0.4372009932994842,0.3111142516136169,-1.279971718788147,0.0416315086185932,-0.0979174897074699,0.635668158531189,0.7021769881248474,-0.3041089177131653,0.3949020802974701,-0.0054593095555901,0.0255209188908338,-0.8202612996101379,0.6711327433586121,0.9808791279792786
0.0,0.1549413502216339,3.8989760875701904,-1.4632899761199951,0.3393396139144897,1.421684741973877,-1.3053970336914062,-1.4878002405166626,0.3940633833408355,1.084867000579834,-1.7454516887664795,0.4193941950798034,0.5401087403297424,-0.4768700897693634,1.4287092685699463,0.5577234625816345,-0.6998407244682312,-0.3303434550762176,-0.3966970443725586,-0.2349719852209091,-0.5217288732528687,-0.974844217300415,-0.6429510712623596,-0.2665744423866272,-0.1978823542594909,1.1576987504959106,0.9945560097694396,0.7893689274787903,-0.3892125189304352,0.2619408667087555,0.2839652597904205,0.6118055582046509,-0.2300809025764465,0.1717532873153686,-0.5892836451530457,0.1505088806152343,0.2970704138278961,-0.2157814353704452,0.4408594071865082,0.4471248090267181,0.1451151669025421,0.0381485559046268,-0.096988245844841,-1.222224235534668,0.9245828986167908,0.1563517749309539,0.3426263332366943,0.6964401602745056,-0.3673892021179199,0.0141634661704301,-0.6300197243690491,0.0779741033911705,1.6311606168746948
0.0,0.3369788229465484,3.951810359954834,-1.6695157289505005,1.6300987005233765,1.0223971605300903,-0.1543886065483093,-0.8144580721855164,0.227294772863388,3.159964799880981,1.8015445470809937,-0.0251234862953424,-1.627319097518921,1.3430231809616089,-0.2122802436351776,0.0657002180814743,1.0381776094436646,0.1060547232627868,0.6986395716667175,0.2509932816028595,-0.1412388831377029,-1.3551945686340332,0.5101838111877441,0.0394373834133148,-0.0442238934338092,0.7786284685134888,0.5951372981071472,0.9881818294525146,-0.876466691493988,0.2947069406509399,0.3206321597099304,-0.5879991054534912,-0.0920150130987167,-0.6137738227844238,-0.3337953984737396,-0.0551750287413597,-1.6995590925216677,0.4199152886867523,1.586840271949768,0.416952908039093,-0.0594445616006851,0.0158768352121114,-0.6124202609062195,-0.2925707399845123,-0.2526463568210602,0.024028118699789,0.0871649906039238,-0.611492931842804,-0.3065268695354461,-0.3908155858516693,-0.3772796988487243,-0.8073811531066895,-0.0498953312635421
0.0,0.5225729942321777,3.5505259037017822,-0.8523719906806946,1.246811032295227,1.8935315608978271,-1.0444538593292236,-0.0911894738674163,0.4564650654792785,1.9139561653137207,0.4093462228775024,-0.2212917357683181,-1.311082363128662,1.0018186569213867,1.0602656602859497,-0.1526139676570892,-0.9999695420265198,0.0070746405981481,-0.0965309143066406,1.7680373191833496,-0.0333151146769523,-1.891529321670532,-0.8171989321708679,-0.8368507027626038,-0.6133813858032227,-0.2059866338968277,-0.8679147958755493,-0.7634150385856628,-0.5424327850341797,-0.628364622592926,1.5659196376800537,0.5677220225334167,0.8528746366500854,-0.3658517301082611,-0.3857692182064056,0.5773802399635315,-0.1613103598356247,-0.1913641095161438,0.6283180117607117,-0.1215521618723869,0.4777203202247619,1.3694145679473877,-0.6144686937332153,-1.0969175100326538,-0.3281396925449371,-0.7434240579605103,0.8568806052207947,-0.3673991858959198,-0.0332502946257591,-0.484215497970581,-0.110713317990303,-0.2188313454389572,0.3430659472942352
0.0,0.6080962419509888,3.488823175430298,-2.7559096813201904,1.340894341468811,0.7393943667411804,0.1074269190430641,-2.885334253311157,-0.2074520289897918,0.974820613861084,-0.6190080642700195,-0.3398891389369964,0.8809289336204529,1.456712245941162,1.6196129322052002,-0.0933729037642479,-1.3170005083084106,0.5243851542472839,0.0276252944022417,-1.5064785480499268,-0.1752569377422332,0.4417509734630584,0.3076595664024353,-1.259219527244568,0.7516868114471436,0.5959933400154114,-0.7056395411491394,1.1120641231536863,-0.682151198387146,0.7477002143859863,0.2236270457506179,-0.392738401889801,0.4507305026054382,-0.3469313383102417,-0.1078714206814765,0.4920033812522888,-0.2740358114242553,0.0092345792800188,0.1705825626850128,-0.0103363264352083,-0.0505375005304813,0.8693568110466003,-0.3103274703025818,0.0044277184642851,-0.1913410872220993,-0.129630759358406,0.3479523658752441,0.3709926009178161,-0.5091965198516846,0.4843719005584717,0.0636819303035736,-0.4158876538276672,1.149035096168518
0.0,0.6501867771148682,3.493851900100708,-1.1405035257339478,1.6003055572509766,1.6872905492782593,-0.1003684103488922,-3.0101938247680664,-0.8539152145385742,0.1738114356994629,-0.5810251832008362,0.4882122576236725,-1.337110161781311,2.025019884109497,0.6148866415023804,0.3911730945110321,1.2795109748840332,0.0497944094240665,-0.0946128219366073,1.2755048274993896,0.1573673784732818,0.4480753242969513,-1.1969605684280396,-0.2179443538188934,-0.4586690366268158,-0.9537409543991088,-0.2030021101236343,1.376272439956665,-1.3609057664871216,-0.5710256695747375,-0.537520706653595,-0.9563919305801392,1.16211998462677,0.2502724230289459,-0.4981860518455505,0.2552008926868438,-0.2935824990272522,-0.0466265007853508,0.6658997535705566,-0.2466051578521728,0.0196115113794803,0.0861142799258232,-0.5953393578529358,-0.0804342925548553,-0.1119181960821151,0.1719027161598205,0.1543547958135604,-0.2504128813743591,-0.1092557311058044,-0.2046501338481903,-0.1849265247583389,-0.7906128764152527,-0.8320322036743164
0.0,0.6477780342102051,3.024775505065918,-0.4443418085575104,2.381154537200928,3.5441415309906006,2.5978710651397705,-2.72830867767334,-0.6211162209510803,1.244621753692627,-0.9020858407020568,0.6216110587120056,-0.3089210391044616,1.949981689453125,-0.3962524831295013,-0.0424098260700702,-1.2564594745635986,0.3705235421657562,-0.3272439539432525,-0.4455163776874542,0.0162164866924285,0.1727895438671112,0.0760900452733039,-0.2056301087141037,1.72780442237854,0.2297414988279342,-1.0733712911605835,-0.9981732368469238,0.1943149864673614,-0.9007307887077332,-0.3751463890075683,-0.551838755607605,0.1662635803222656,0.2735096514225006,-0.5635218024253845,0.6857835650444031,-0.5874537825584412,-0.4884988367557525,0.0407940261065959,0.6072354912757874,0.47921884059906,0.6998361349105835,0.4652735590934753,-0.0221104491502046,-0.4102448225021362,0.1174274832010269,0.360365092754364,0.6340383291244507,0.588320255279541,0.2068882882595062,0.6944266557693481,0.0934848263859748,-0.7956375479698181
